PMCID,Sentence,NER_Tags,Topics
PMC11433558,"Given the strong relationship between cytokine protein levels and ACE, a multiple linear regression model was conducted to identify the main predictors of hepatic ACE levels in patients with morbid obesity and MASLD.","(66, 69, 'ACE', 'ace_elispot')","Immunogenetics, Infectious disease, Small molecules, Proteomics"
PMC11433558,"Moreover, the intrarenal RAS plays a central role in the long-term regulation of blood pressure, sodium balance, and extracellular fluid volume.","(121, 124, 'ACE', 'ace_elispot')","Immunogenetics, Infectious disease, Small molecules, Proteomics"
PMC11433558,"Similarly, a 1 pg/mL increase in IL-4 results in a 10.50 pg/mL increase in ACE, as indicated by the β values in Table 2.","(75, 78, 'ACE', 'ace_elispot')","Immunogenetics, Infectious disease, Small molecules, Proteomics"
PMC9679514,"One of the explanations for the relationship between PUFAs and MAFLD is that PUFAs contribute to the improvement in lipid metabolism, increase in insulin sensitivity, and amelioration of inflammation (Di Minno et al., 2012; Imamura et al., 2016; Schulze et al., 2020), which further lead to a lower risk of MAFLD.","(204, 209, 'MINNO', 'minno')","Metabolomics, Endocrinology and metabolism, Molecular interactions, pathways and networks, Fluxomics, Nutritional science"
PMC10580657,"PMID: 18203326.Ambrosino P, Lupoli R, Di Minno A, Tasso M, Peluso R, Di Minno MN.","(41, 46, 'MINNO', 'minno')","Metabolomics, Endocrinology and metabolism, Molecular interactions, pathways and networks, Fluxomics, Nutritional science"
PMC10580657,"PMID: 18203326.Ambrosino P, Lupoli R, Di Minno A, Tasso M, Peluso R, Di Minno MN.","(72, 77, 'MINNO', 'minno')","Metabolomics, Endocrinology and metabolism, Molecular interactions, pathways and networks, Fluxomics, Nutritional science"
PMC10580657,"Ambrosino P, Lupoli R, Di Minno A, Tasso M, Peluso R, Di Minno MN.","(26, 31, 'MINNO', 'minno')","Metabolomics, Endocrinology and metabolism, Molecular interactions, pathways and networks, Fluxomics, Nutritional science"
PMC10580657,"Ambrosino P, Lupoli R, Di Minno A, Tasso M, Peluso R, Di Minno MN.","(57, 62, 'MINNO', 'minno')","Metabolomics, Endocrinology and metabolism, Molecular interactions, pathways and networks, Fluxomics, Nutritional science"
PMC10772945,"Subsequently, we established the NanoDeep model using a mock sample and a stimulated dataset generated by DeepSimulator [47] that included 34 108 reads of humans and 34 108 of bacteria; it achieves accuracy and loss saturation with 30 epochs (Figure S2A and B).","(33, 41, 'NanoDeep', 'nanodeep')","Metagenomics, Machine learning, Metagenomic sequencing, Whole genome sequencing"
PMC10772945,"Here, we presented a computational framework for rapid adaptive sampling by integrating an innovative deep learning model NanoDeep and Read Until portal (Figure 2A and B).","(122, 130, 'NanoDeep', 'nanodeep')","Metagenomics, Machine learning, Metagenomic sequencing, Whole genome sequencing"
PMC10772945,"Therefore, we could unbiasedly compare the performance of NanoDeep and the routine pipeline.","(58, 66, 'NanoDeep', 'nanodeep')","Metagenomics, Machine learning, Metagenomic sequencing, Whole genome sequencing"
PMC11370629,"For instance, NanoDeep, which performed best except ReadCurrent, had a 10%–11% decrease.","(14, 22, 'NanoDeep', 'nanodeep')","Metagenomics, Machine learning, Metagenomic sequencing, Whole genome sequencing"
PMC11370629,"ReadCurrent had a mean accuracy of 98.57 ± 1.1% (median 99.23%) compared to 96.71 ± 2.45% for NanoDeep (median 95.99%), 95.07 ± 3.03% for DeepSelectNet (median 94.56%), 91.62 ± 2.93% for BNLSTM (median 91.72%), and 90.18 ± 6.07% for SquiggleNet (median 89.79%).","(94, 102, 'NanoDeep', 'nanodeep')","Metagenomics, Machine learning, Metagenomic sequencing, Whole genome sequencing"
PMC11370629,"Different from the DL frameworks of the other models, NanoDeep includes a pretrained model to classify microbes from mammals based on the finding that the signals of 6-mers in bacterial genomes are distinct from those in the human genome [20].","(54, 62, 'NanoDeep', 'nanodeep')","Metagenomics, Machine learning, Metagenomic sequencing, Whole genome sequencing"
PMC8009891,"Especially, during the revision of our manuscript, one method directed at the same goal, NanoDeep, was published57.","(89, 97, 'NanoDeep', 'nanodeep')","Metagenomics, Machine learning, Metagenomic sequencing, Whole genome sequencing"
PMC8009891,NanoDeep used pre-assembled DNA nanoassemblies with multiple position barcodes to translate spatial organization information of membrane proteins into DNA sequencing readouts.,"(0, 8, 'NanoDeep', 'nanodeep')","Metagenomics, Machine learning, Metagenomic sequencing, Whole genome sequencing"
PMC10945549,"KinCytE links the release of cytokines and chemokines to kinase activity and recommends drugs that target specific cytokine sets, as well as identifies kinases and kinase-related proteins that may be involved.","(0, 7, 'KinCytE', 'kincyte')","Immunology, Pharmacology, Molecular interactions, pathways and networks, Pathology, Small molecules"
PMC10945549,"We designed KinCytE as a publicly accessible online platform that could be used to address fundamental questions in cellular biology, such as ‘Which signaling pathways are downstream of cytokine and chemokines?’, ‘Which compounds are suitable for inhibiting a specific cytokine or chemokine pathway?’, and similar.","(12, 19, 'KinCytE', 'kincyte')","Immunology, Pharmacology, Molecular interactions, pathways and networks, Pathology, Small molecules"
PMC10945549,"I would also consider removing statements like ""We anticipate that KinCytE will be highly sought after by biologists...","(67, 74, 'KinCytE', 'kincyte')","Immunology, Pharmacology, Molecular interactions, pathways and networks, Pathology, Small molecules"
PMC10797927,We provided a Google Colaboratory notebook (https://colab.research.google.com/drive/16A-Hw6S_04nxlopp7yefZkVB5Aakcodu) to demonstrate the application of the IDSL_MINT framework without any local installation.,"(157, 166, 'IDSL_MINT', 'idsl_mint')","Metabolomics, Proteomics experiment, Lipids, Natural language processing, Machine learning"
PMC10797927,"In case, customized binary fingerprint bit locations are not provided within the MSP blocks for training, IDSL_MINT can generate molecular fingerprint descriptors using SMILES or InChI strings for extended connectivity fingerprint (ECFP) using an adjustable radius [19] or MACCS Keys [20] fingerprint types which are widely recognized in the field of cheminformatics [21].","(106, 115, 'IDSL_MINT', 'idsl_mint')","Metabolomics, Proteomics experiment, Lipids, Natural language processing, Machine learning"
PMC10797927,IDSL_MINT can be executed via a simple and easy to modify YAML configuration files using a simple command “MINT_workflow –yaml path/to/yaml/file” in a Linux terminal.,"(0, 9, 'IDSL_MINT', 'idsl_mint')","Metabolomics, Proteomics experiment, Lipids, Natural language processing, Machine learning"
PMC10874850,Subset of DeePhys features and their respective abbreviations as used throughout the paper.,"(10, 17, 'DeePhys', 'deephys')","Physiology, Genotype and phenotype, Pharmacology, Workflows, Molecular interactions, pathways and networks"
PMC10874850,DeePhys uncovers reliable features to predict healthy and mutant neuron lines,"(0, 7, 'DeePhys', 'deephys')","Physiology, Genotype and phenotype, Pharmacology, Workflows, Molecular interactions, pathways and networks"
PMC10874850,"Finally, we used RF regression models to probe whether features inferred by the DeePhys pipeline would let us predict the age of DA neuron cultures (Figure 3G).","(80, 87, 'DeePhys', 'deephys')","Physiology, Genotype and phenotype, Pharmacology, Workflows, Molecular interactions, pathways and networks"
PMC10787788,BIDCell is a self-supervised deep learning framework that computes biologically-informed loss functions to optimise learnable parameters for the prediction of cell segmentation masks for spatial transcriptomic data.,"(0, 7, 'BIDCell', 'bidcell')","Transcriptomics, Cell biology, Machine learning, RNA-Seq"
PMC10787788,c Hippocampus cell segmentation region by 10x [top] and BIDCell [bottom].,"(56, 63, 'BIDCell', 'bidcell')","Transcriptomics, Cell biology, Machine learning, RNA-Seq"
PMC10787788,"A lower percentage is better, and each line represents a different method with BIDCell (red), NanoString (orange), and Cellpose nuclei (grey).","(79, 86, 'BIDCell', 'bidcell')","Transcriptomics, Cell biology, Machine learning, RNA-Seq"
PMC11360846,"The combination of AI with spatial transcription and single-cell sequencing has been carried out, as in the novel self-supervised deep learning framework called BIDCell [93], which combines single-cell transcriptome data and cellular morphology information, which not only provides good segmentation of cells, but also learns to spatially discriminate between gene expression and cellular morphology, providing a direction for multidimensional characterization of TME.","(161, 168, 'BIDCell', 'bidcell')","Transcriptomics, Cell biology, Machine learning, RNA-Seq"
PMC10792193," REAGENT or RESOURCESOURCEIDENTIFIERAntibodiesAnti- γH2AX Ser139Cell signaling TechnologyCat # 9718, RRID:AB_2118009Anti- H2AXCell signaling TechnologyCat # 2595, RRID:AB_10694556Anti- p21Cell signaling TechnologyCat # 2947, RRID:AB_823586Anti- CDC2Cell signaling TechnologyCat # 9116, RRID:AB_2074795Anti-CDC25cCell signaling TechnologyCat # 4688, RRID:AB_560956Anti- cyclin B1Cell signaling TechnologyCat # 12231, RRID:AB_2783553Anti- c-MycCell signaling TechnologyCat # 9402, RRID:AB_2151827Anti- BidCell signaling TechnologyCat # 2002, RRID:AB_10692485Anti- ATMCell signaling TechnologyCat # 2873, RRID:AB_2062659Anti- p-ATM Ser1981Cell signaling TechnologyCat # 5883, RRID:AB_10835213Anti- ATRCell signaling TechnologyCat # 2790, RRID:AB_2227860Anti- p-ATRCell signaling TechnologyCat # 2853, RRID:AB_2290281Anti- Chk1Cell signaling TechnologyCat # 2360, RRID:AB_2080320Anti- p-Chk1 Ser348Cell signaling TechnologyCat # 2348, RRID:AB_331212Anti- Chk2Cell signaling TechnologyCat # 6334, RRID:AB_11178526Anti- p-Chk2 Thr68Cell signaling TechnologyCat # 2661, RRID:AB_331479Anti- caspase 9Cell signaling TechnologyCat # 9508, RRID:AB_2068620Anti- caspase 8Cell signaling TechnologyCat # 9746, RRID:AB_2275120Anti- p-Rb (Ser807/811)Cell signaling TechnologyCat # 8516, RRID:AB_11178658Anti- p53Cell signaling TechnologyCat # 2524, RRID:AB_331743Anti-cyclin ASanta Cruz BiotechnologyCat# sc-751, RRID:AB_631329Anti- cyclin ESanta Cruz BiotechnologyCat# sc-247, RRID:AB_627357Anti- cyclin D1Santa Cruz BiotechnologyCat # sc-753, RRID:AB_2070433Anti- CDK2Cell signaling TechnologyCat # 2546, RRID:AB_2276129Anti- RbSanta Cruz BiotechnologyCat # sc-50, RRID:AB_632339Anti- p-Rb (Ser249)Santa Cruz BiotechnologyCat # sc-16671, RRID:AB_655229Anti-β-actinSigma-AldrichCat # A5441, RRID:AB_476744Anti-Mouse IgG, HRP-linkedCell signaling TechnologyCat # 7076, RRID:AB_330924Anti-Rabbit IgG, HRP-linkedCell signaling TechnologyCat # 7074, RRID:AB_2099233Chemicals, peptides, and recombinant proteinsDMSOSigma-AldrichCat # 8418DoxorubicinSigma-AldrichCat #D1515Protease/phosphatase inhibitors cocktailSigma-AldrichCat # MSSAFEEnhanced Chemiluminescence reagentBioradCat # 1705061SYBR goldInvitrogenCat #S11494Critical commercial assaysRNA extraction kitNorgen BiotekCat # 17200Comet assay kitTrevigenCat # 4250-050-KSuperScript VILO cDNA Synthesis kitInvitrogenCat # 11754050Ion Library TaqMan™ Quantitation KitApplied BiosystemsCat # 4468802GoTaq qPCR master mixPromegaCat # A6001FITC Annexin V Apoptosis Detection KitBecton DickensonCat # 556547Experimental models: Cell linesMCF7University Medical Center Hamburg - EppendorfN/AMDA-MB-231University Medical Center Hamburg - EppendorfN/AA549University Medical Center Hamburg - EppendorfN/AHCT116University Medical Center Hamburg - EppendorfN/AHepG2University Medical Center Hamburg - EppendorfN/AU87University Medical Center Hamburg - EppendorfN/AU373University Medical Center Hamburg - EppendorfN/AHeLaUniversity Medical Center Hamburg - EppendorfN/AF180University Medical Center Hamburg - EppendorfN/AHME1ATCCCat # CRL-4010HCT116 CDK4 KOUniversity of SharjahN/ASoftware and algorithmsGraphPad Prism6GraphPadhttps://www.graphpad.com/scientificsoftware/prism/ImageJImageJhttps://imagej.nih.gov/ij/Image LabBioradhttps://www.bio-rad.com/en-ae/product/image-lab-software?ID=KRE6P5E8ZRotor-gene QQiagenhttps://www.qiagen.com/kr/resources/resourcedetail?id=8435805b-2c5d-4fa9-948c-a43de75a7ee1&lang=enFlow JoTree Starhttps://www.flowjo.com/Ion Torrent Software SuiteThermo Fisher Scientifichttps://www.thermofisher.com/ae/en/home/life-science/sequencing/next-generation-sequencing/ion-torrent-next-generation-sequencing-workflow/ion-torrent-next-generation-sequencing-data-analysis-workflow/ion-torrent-suite-software.htmlMSD Enhanced ChemstationShimadzuhttps://www.shimadzu.com/an/products/gas-chromatograph-mass-spectrometry/gc-ms-software/index.html ","(500, 507, 'BIDCell', 'bidcell')","Transcriptomics, Cell biology, Machine learning, RNA-Seq"
PMC10863255,"parameters.json contains acquisition parameters (e.g., pixel size), file formatting parameters (e.g., regular expression to decode filenames), and all the parameters that are required for the execution of each module in pyHiM.","(220, 225, 'pyHiM', 'pyhim')","Bioimaging, Gene expression, Model organisms, Chromosome conformation capture, Informatics"
PMC10863255,Another important feature of pyHiM is its ability to perform rapid analysis in 2D (Fig.,"(29, 34, 'pyHiM', 'pyhim')","Bioimaging, Gene expression, Model organisms, Chromosome conformation capture, Informatics"
PMC10863255,"In pyHiM, these issues are handled by post-processing scripts (see below).","(3, 8, 'pyHiM', 'pyhim')","Bioimaging, Gene expression, Model organisms, Chromosome conformation capture, Informatics"
PMC10590426,"Hi-M data were analyzed using pyHiM release 0.6, available at https://github.com/marcnol/pyHiM.","(30, 35, 'pyHiM', 'pyhim')","Bioimaging, Gene expression, Model organisms, Chromosome conformation capture, Informatics"
PMC10590426,"Hi-M data were analyzed using pyHiM release 0.6, available at https://github.com/marcnol/pyHiM.","(89, 94, 'pyHiM', 'pyhim')","Bioimaging, Gene expression, Model organisms, Chromosome conformation capture, Informatics"
PMC10590426,The analysis was performed using our pyHiM analysis pipeline (https://pyhim.readthedocs.io/en/latest/).,"(70, 75, 'pyHiM', 'pyhim')","Bioimaging, Gene expression, Model organisms, Chromosome conformation capture, Informatics"
PMC10590426,The analysis was performed using our pyHiM analysis pipeline (https://pyhim.readthedocs.io/en/latest/).,"(37, 42, 'pyHiM', 'pyhim')","Bioimaging, Gene expression, Model organisms, Chromosome conformation capture, Informatics"
PMC10761765,"Since first implementing rworkflows, it has revealed a number of vulnerabilities, missing documentation, and bugs within MAGMA.Celltyping (https://github.com/neurogenomics/MAGMA_Celltyping/issues?q=).","(25, 35, 'rworkflows', 'rworkflows')","Workflows, Computer science, Omics"
PMC10761765,"By making the rworkflows suite free, automated, and simple to use, we aim to promote widespread adoption of reproducible practices across a continually growing R community.","(14, 24, 'rworkflows', 'rworkflows')","Workflows, Computer science, Omics"
PMC10761765,"By default, the workflow will trigger the rworkflows action (see rworkflows action section below) upon pushes or pull requests to the remote GitHub repository.","(42, 52, 'rworkflows', 'rworkflows')","Workflows, Computer science, Omics"
PMC10761765,"By default, the workflow will trigger the rworkflows action (see rworkflows action section below) upon pushes or pull requests to the remote GitHub repository.","(65, 75, 'rworkflows', 'rworkflows')","Workflows, Computer science, Omics"
PMC10809506,Missing values were imputed by low abundance imputation in Perseus.,"(59, 66, 'PERSEUS', 'perseus_spec')","Genotype and phenotype, Agricultural science, Literature and language"
PMC9607119,Host gene annotations from the Kyoto Encyclopedia of Genes and Genomes (KEGG) repository [51] and the Gene Ontology (GO) database [52] were processed with in-house R scripts for use in Perseus software.,"(185, 192, 'PERSEUS', 'perseus_spec')","Genotype and phenotype, Agricultural science, Literature and language"
PMC9607119,Pairwise comparisons between groups were performed in Perseus using left- and right-sided Student’s T-tests with an FDR of 0.05.,"(54, 61, 'PERSEUS', 'perseus_spec')","Genotype and phenotype, Agricultural science, Literature and language"
PMC9607119,"The following supporting information can be downloaded at: https://www.mdpi.com/article/10.3390/v14102140/s1, Figure S1: Workflow for data processing and statistical analysis performed in Perseus v1.6.15.0; Figure S2: Conformation of ASFV infection in cells prepared for MS analysis; Figure S3: Quantitative analysis of expression of viral proteins comparing 6 hpi and 24 hpi in Estonia or Armenia infected moMΦ; Figure S4: Detected peptides for nORFs that map to genome regions currently not annotated or represent novel N-termini in currently annotated ORFs; Figure S5: MS spectra of nORFs detected with only one unique peptide; Figure S6: Mapping of isoforms of nORF_59454, the corresponding aa sequences and the identified peptides to the ASFV-Georgia genome; Figure S7: Probability plot of structural prediction using Phobius of aa 1-842 of ASFV-p150 located N-terminal of the nORF_119520; Figure S8: Expression profiles of porcine genes during infection of moMΦ with Armenia 2008 or Estonia 2014 representing groups of host genes with specific expression patterns; Figure S9: Quantitative comparison of host protein expression levels of Armenia 2008 and Estonia 2014 infected moMΦ at 6 hpi and 24 hpi based on label-free quantification; Figure S10: Pathway enrichment and network analysis of selected host genes with outstanding host genes noted during the analysis of the host response to infection with Armenia 2008 and Estonia 2014; Figure S11: Impact of MAPK14/p38α on ASFV titers; Figure S12: Structure prediction of pK78R with AlphaFold; Table S1: Identifications and quantifications of ASFV and porcine proteins based on Maxquant analysis.","(188, 195, 'PERSEUS', 'perseus_spec')","Genotype and phenotype, Agricultural science, Literature and language"
PMC10873157,shinyDeepDR is a web tool for predicting responses to 265 anti-cancer compounds,"(0, 11, 'shinyDeepDR', 'shinydeepdr')","Oncology, Pharmacogenomics, Genetic variation, Gene expression, Sequencing"
PMC10873157,shinyDeepDR is an interactive web tool that provides a user-friendly platform to identify and study drugs that may be effective in a cancer sample by using our deep learning predictor (DeepDR) and leveraging high-throughput screening data (Figure 2A).,"(0, 11, 'shinyDeepDR', 'shinydeepdr')","Oncology, Pharmacogenomics, Genetic variation, Gene expression, Sequencing"
PMC10873157,“Module 1 – Find Drug” is the core function of shinyDeepDR that uses DeepDR to predict the query sample’s response to 265 anti-cancer compounds.,"(47, 58, 'shinyDeepDR', 'shinydeepdr')","Oncology, Pharmacogenomics, Genetic variation, Gene expression, Sequencing"
PMC11070961,"To allow for easy and up-to-date observation for anyone, compiled statistics are freely available alongside the Privateer Web App, https://privateer.york.ac.uk/statistics.","(112, 121, 'Privateer', 'privateer')","Carbohydrates, X-ray diffraction, Workflows"
PMC11070961,"To allow for easy and up-to-date observation for anyone, compiled statistics are freely available alongside the Privateer Web App, https://privateer.york.ac.uk/statistics.","(139, 148, 'Privateer', 'privateer')","Carbohydrates, X-ray diffraction, Workflows"
PMC11070961,"Although compiling validation reports for only new structures would be more efficient, this would fail to encompass changes in structures in historical entries, therefore the Privateer database is recompiled weekly.","(175, 184, 'Privateer', 'privateer')","Carbohydrates, X-ray diffraction, Workflows"
PMC11070961,"The final section of the validation report includes all of the validation metrics calculated by Privateer and, most importantly, the diagnostic provided by Privateer (Figure 4).","(156, 165, 'Privateer', 'privateer')","Carbohydrates, X-ray diffraction, Workflows"
PMC11070961,"The final section of the validation report includes all of the validation metrics calculated by Privateer and, most importantly, the diagnostic provided by Privateer (Figure 4).","(96, 105, 'Privateer', 'privateer')","Carbohydrates, X-ray diffraction, Workflows"
PMC10836424,"Privateer is now capable of performing the automated validation of carbohydrate-ring conformation, monosaccharide nomenclature, glycosidic linkage stereochemistry and torsional conformation (Dialpuri et al., 2023 ▸).","(0, 9, 'Privateer', 'privateer')","Carbohydrates, X-ray diffraction, Workflows"
PMC10836424,"The Privateer web app displays these conformational and torsional issues within the SNFG as pop-up messages when the mouse hovers over a sugar or a linkage; however, it is more commonplace for a structural biologist to want to visualize the glycan using desktop model-visualization software.","(4, 13, 'Privateer', 'privateer')","Carbohydrates, X-ray diffraction, Workflows"
PMC10836424,"Finally, we would like to pay tribute to Thomas Lütteke, Martin Frank and the late Willy von der Lieth, pioneers of carbohydrate structure validation, whose contributions inspired or directly informed some of the methods that Privateer implements.","(226, 235, 'Privateer', 'privateer')","Carbohydrates, X-ray diffraction, Workflows"
PMC10833345,"The validation tool Privateer was presented by Jon Agirre, who demonstrated how glycan chemistry should be modelled in protein structures.","(20, 29, 'Privateer', 'privateer')","Carbohydrates, X-ray diffraction, Workflows"
PMC10862650,"By simplifying data exploration of eccDNA information, eccDNA-pipe contributes to the advancement of eccDNA research.","(55, 66, 'eccDNA-pipe', 'eccdna_pipe')","Workflows, Whole genome sequencing, DNA, Oncology"
PMC10862650,"In summary, eccDNA-pipe offers a pioneering solution by providing comprehensive and integrated analysis capabilities for both upstream and downstream processes.","(12, 23, 'eccDNA-pipe', 'eccdna_pipe')","Workflows, Whole genome sequencing, DNA, Oncology"
PMC10862650,"Notably, eccDNA-pipe automatically generates high-quality publication-ready plots.","(9, 20, 'eccDNA-pipe', 'eccdna_pipe')","Workflows, Whole genome sequencing, DNA, Oncology"
PMC11388731,"[55]eccDNA-pipevarious sequencing techniques such as WGS, circle-seq, and circulome-seqhttps://github.com/QuKunLab/ecc_pipeHTML, Jupyter Notebook and otherFang et al.","(4, 15, 'eccDNA-pipe', 'eccdna_pipe')","Workflows, Whole genome sequencing, DNA, Oncology"
PMC11388731,"eccDNA-pipe supports data from various sequencing techniques such as whole-genome sequencing (WGS), circle-seq, and circulome-seq, obtained through both short-read and long-read sequencing.","(0, 11, 'eccDNA-pipe', 'eccdna_pipe')","Workflows, Whole genome sequencing, DNA, Oncology"
PMC11388731,"Recently, an integrated pipeline named eccDNA-pipe has been developed to provide a comprehensive solution for the identification, analysis, and visualization of eccDNA from high-throughput sequencing data [61].","(39, 50, 'eccDNA-pipe', 'eccdna_pipe')","Workflows, Whole genome sequencing, DNA, Oncology"
PMC10868571,"Furthermore, in the Alphaherpesvirinae dataset, Bd-RPC showed the highest accuracy of all placement software and achieved better efficiency than PAGAN2 (Fig.","(48, 54, 'Bd-RPC', 'bd_rpc')","Phylogenetics, Infectious disease, Taxonomy, Biological databases, Microbiology"
PMC10868571,"Finally, a user-friendly website (http://www.bd-rpc.xyz) is available for users to classify new samples instantly and facilitate exploration of the phylogenetic research in viruses, and the Bd-RPC is available on GitHub (http://github.com/Bin-Ma/bd-rpc).","(190, 196, 'Bd-RPC', 'bd_rpc')","Phylogenetics, Infectious disease, Taxonomy, Biological databases, Microbiology"
PMC10868571,"Finally, a user-friendly website (http://www.bd-rpc.xyz) is available for users to classify new samples instantly and facilitate exploration of the phylogenetic research in viruses, and the Bd-RPC is available on GitHub (http://github.com/Bin-Ma/bd-rpc).","(246, 252, 'Bd-RPC', 'bd_rpc')","Phylogenetics, Infectious disease, Taxonomy, Biological databases, Microbiology"
PMC10868571,"Finally, a user-friendly website (http://www.bd-rpc.xyz) is available for users to classify new samples instantly and facilitate exploration of the phylogenetic research in viruses, and the Bd-RPC is available on GitHub (http://github.com/Bin-Ma/bd-rpc).","(45, 51, 'Bd-RPC', 'bd_rpc')","Phylogenetics, Infectious disease, Taxonomy, Biological databases, Microbiology"
PMC10868571,"It can be concluded that Bd-RPC provides a flexible framework that can be used in a variety of viruses, and its performance has been demonstrated in Alphacoronavirus, Alphaherpesvirinae, and Betacoronavirus.","(25, 31, 'Bd-RPC', 'bd_rpc')","Phylogenetics, Infectious disease, Taxonomy, Biological databases, Microbiology"
PMC10873578,The comparative analysis of PM-CNN with the aforementioned methods was presented in Fig.,"(28, 34, 'PM-CNN', 'pm_cnn')","Microbial ecology, Machine learning, Phylogenetics, Pathology, Taxonomy"
PMC10873578,"To assess the performance of our PM-CNN model in status classification and disease detection, we utilized two real microbiome datasets (Table 1) for benchmarking.","(33, 39, 'PM-CNN', 'pm_cnn')","Microbial ecology, Machine learning, Phylogenetics, Pathology, Taxonomy"
PMC10873578,"To further validate the classification performance of PM-CNN, we employed Dataset 2, which consisted of 5597 OTUs extracted from 3113 human gut microbiomes.","(54, 60, 'PM-CNN', 'pm_cnn')","Microbial ecology, Machine learning, Phylogenetics, Pathology, Taxonomy"
PMC10868327,The outline of cloudrnaSPAdes is presented in Fig.,"(15, 29, 'cloudrnaSPAdes', 'cloudrnaspades')","RNA-Seq, Sequence assembly, Gene expression, Gene transcripts, Mapping"
PMC10868327," Table 1 demonstrates that cloudrnaSPAdes is capable of assembling isoforms, more than 98% of which are accurately assigned using IsoQuant.","(27, 41, 'cloudrnaSPAdes', 'cloudrnaspades')","RNA-Seq, Sequence assembly, Gene expression, Gene transcripts, Mapping"
PMC10868327,"As cloudrnaSPAdes does not require a reference genome or a gene annotation, it may become a useful tool for research projects studying previously unsequenced species.","(3, 17, 'cloudrnaSPAdes', 'cloudrnaspades')","RNA-Seq, Sequence assembly, Gene expression, Gene transcripts, Mapping"
PMC10795237,"It may seem that MSCAN may only be tested by this method.We hope that in the future, targeting the characteristics of RNA sequences of different lengths, the model structure is adjusted to better capture and utilize these characteristics, and focusing particularly on studies that investigate the biological functions and regulatory mechanisms of different RNA sequence lengths.","(17, 22, 'MSCAN', 'mscan')","Natural language processing, RNA, Machine learning, Epigenetics, RNA-Seq"
PMC10795237,"8, MSCAN represents an innovative DL architecture that employs a combination of multi-scale self- and cross-attention mechanisms and point-wise, fully connected layers in the encoder.","(3, 8, 'MSCAN', 'mscan')","Natural language processing, RNA, Machine learning, Epigenetics, RNA-Seq"
PMC10795237,This intuitive web server offers researchers an efficient and convenient platform for employing the MSCAN model in their investigations of RNA modifications and their functional implications.Fig.,"(100, 105, 'MSCAN', 'mscan')","Natural language processing, RNA, Machine learning, Epigenetics, RNA-Seq"
PMC11511481,"Within these layers, L sets of MSCAN blocks are stacked.","(31, 36, 'MSCAN', 'mscan')","Natural language processing, RNA, Machine learning, Epigenetics, RNA-Seq"
PMC11511481,"As shown in Figure 3, each stage consists of a down-sampling block and a stack of multiple MSCAN blocks, producing four feature maps with progressively reduced spatial resolutions.","(91, 96, 'MSCAN', 'mscan')","Natural language processing, RNA, Machine learning, Epigenetics, RNA-Seq"
PMC11511481,Backbone architecture using MSCAN.,"(28, 33, 'MSCAN', 'mscan')","Natural language processing, RNA, Machine learning, Epigenetics, RNA-Seq"
PMC10896553,"This reveals a small deficit in SAND, where the model parameters are determined from a subset of the data.","(32, 36, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC10896553,Codes are freely available through GitHub (https://github.com/edisonomics/SAND).,"(74, 78, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC10896553,"SAND reduces the dimensionality of metabolomics spectra from tens of thousands of points to hundreds of peaks, extracts the most interesting peak features, and relieves the curse of dimensionality in the downstream statistical analysis.","(0, 4, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC10896553,"SAND reduces the dimensionality of metabolomics spectra from tens of thousands of points to hundreds of peaks, extracts the most interesting peak features, and relieves the curse of dimensionality in the downstream statistical analysis.","(73, 77, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC11010349,The bottom plots at both sites had higher sand contents and lower clay contents than the top and slope plots [57].,"(42, 46, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC11010349,"Similarly, higher soil concentrations of diester phosphates have been positively associated with higher concentrations of sand-sized fractions compared to silt and clay fractions [56, 57].","(122, 126, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC11010349,"Soils in semi-arid northern Tanzania [59], enriched with diesters in sand-sized fractions relative to silt and clay fractions, likely derive these diesters from plants.","(69, 73, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC11532427,"Due to shallow burial and weak mechanical compaction, the primary intergranular pores are well preserved and mainly exist in siltstone, argillaceous siltstone and sandy strips.","(163, 167, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC11532427,"The T2 spectrum of the left peak is in the range of 0.01–0.3 ms, the right peak is in the range of 0.8–10 ms, and compared to the silty mudstone and mudstone samples, the argillaceous sand samples (N7 and N8) have longer T2 relaxation times in the range of 0.6–10 ms.","(184, 188, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC11532427,"The average values of T2C1 and T2C2 are 2.82 ms and 1.58 ms, 3.4 ms and 1.7 ms, and 4.35 ms and 2.25 ms from mudstone, silty mudstone to argillaceous sand, respectively, which presents an increasing trend.","(150, 154, 'SAND', 'sand')","NMR, Metabolomics, Mathematics, Small molecules, MRI"
PMC10878045,"On the basis of the exercise-related proteins reported in the literatures, these data were overlapped with SEPDB secreted protein data, and a total of 554 exercise-related secreted proteins were screened.","(107, 112, 'SEPDB', 'sepdb')","Proteomics, Small molecules, Sequence analysis, Model organisms, Cell biology"
