PMCID,Sentence,NER_Tags,Topics
PMC11394217,"Within the same type of CRISPR-Sirius system, sgRNAs C6_sg1 and C6_sg2 individually were equally efficient.","(31, 37, 'Sirius', 'sirius')","Proteomics, Proteomics experiment, Metabolomics"
PMC11394217,Visualization efficiency for two types of CRISPR-Sirius system with different target loci.,"(49, 55, 'Sirius', 'sirius')","Proteomics, Proteomics experiment, Metabolomics"
PMC11447898,"While SIRIUS correctly assigned the chemical formula C15H24O2, the cosine similarity between SIRIUS predicted fingerprint and correct structure fingerprint was only 0.33, indicating that MS2 data were insufficient for correct fingerprint prediction.","(6, 12, 'Sirius', 'sirius')","Proteomics, Proteomics experiment, Metabolomics"
PMC11447898,"While SIRIUS correctly assigned the chemical formula C15H24O2, the cosine similarity between SIRIUS predicted fingerprint and correct structure fingerprint was only 0.33, indicating that MS2 data were insufficient for correct fingerprint prediction.","(93, 99, 'Sirius', 'sirius')","Proteomics, Proteomics experiment, Metabolomics"
PMC11447898,"Comparison of structural annotation accuracy by SIRIUS for positive and negative ionization modes reveal only minor differences for LC-MS water, independent of the MS2 acquisition mode.","(48, 54, 'Sirius', 'sirius')","Proteomics, Proteomics experiment, Metabolomics"
PMC11447898,"We compared two common nontargeted MS2 acquisition strategies with liquid chromatography high-resolution mass spectrometry for structural annotation accuracy by SIRIUS+CSI:FingerID and MS2Tox toxicity prediction of 191 reference chemicals spiked to LC-MS water, groundwater, surface water, and wastewater.","(161, 167, 'Sirius', 'sirius')","Proteomics, Proteomics experiment, Metabolomics"
PMC11112518,"What’s more, T33 is composed of five traditional Chinese herbs, namely, Kansui Radix, Glycyrrhizae Radix et Rhizoma Praeparata cum Melle, Paeoniae Radix Alba, Pinelliae Rhizoma Praeparatum Cum Zingibere et Alumine, and Rhei Radix et Rhizoma.","(206, 213, 'AluMine', 'AluMine')","Genetic variation, Genotype and phenotype, Whole genome sequencing"
PMC10696046,"Note：Pinelliae Rhizoma Praeparatum Cum Alumine (PRPCA), Pinelliae Rhizoma Praeparatum Cum Zingibere et Alumine (PRPZA), and Pinelliae Rhizoma Praeparatum (PRP).","(103, 110, 'AluMine', 'AluMine')","Genetic variation, Genotype and phenotype, Whole genome sequencing"
PMC10696046,"Note：Pinelliae Rhizoma Praeparatum Cum Alumine (PRPCA), Pinelliae Rhizoma Praeparatum Cum Zingibere et Alumine (PRPZA), and Pinelliae Rhizoma Praeparatum (PRP).","(39, 46, 'AluMine', 'AluMine')","Genetic variation, Genotype and phenotype, Whole genome sequencing"
PMC10696046,"Note: (A) The morphology of the Pinellia ternata (Thunb.) Breit; (B) the whole plant or overground part of Pinellia ternata (Thunb.) Breit; (C) Pinellia ternata decoction pieces; (D) Pinelliae Rhizoma Praeparatum (Fa-Banxia, 法半夏); (E) Pinelliae Rhizoma Praeparatum Cum Zingibere et Alumine (Jiang-Banxia, 姜半夏); (F) Pinelliae Rhizoma Praeparatum Cum Alumine (Qing-Banxia清半夏).","(349, 356, 'AluMine', 'AluMine')","Genetic variation, Genotype and phenotype, Whole genome sequencing"
PMC10696046,"Note: (A) The morphology of the Pinellia ternata (Thunb.) Breit; (B) the whole plant or overground part of Pinellia ternata (Thunb.) Breit; (C) Pinellia ternata decoction pieces; (D) Pinelliae Rhizoma Praeparatum (Fa-Banxia, 法半夏); (E) Pinelliae Rhizoma Praeparatum Cum Zingibere et Alumine (Jiang-Banxia, 姜半夏); (F) Pinelliae Rhizoma Praeparatum Cum Alumine (Qing-Banxia清半夏).","(282, 289, 'AluMine', 'AluMine')","Genetic variation, Genotype and phenotype, Whole genome sequencing"
PMC10765786,"Here, we describe cytoviewer, an R/Bioconductor package for interactive visualization and exploration of multi-channel images and segmentation masks.","(18, 28, 'cytoviewer', 'cytoviewer')","Cytometry, Imaging, Oncology, Genotype and phenotype, Software engineering"
PMC10765786,We have integrated cytoviewer into our widely adopted data analysis pipeline for multiplexed imaging data [10] (https://bodenmillergroup.github.io/IMCDataAnalysis/) and envision that the package will meet the needs of the fast-growing community of highly multiplexed imaging users [11].,"(19, 29, 'cytoviewer', 'cytoviewer')","Cytometry, Imaging, Oncology, Genotype and phenotype, Software engineering"
PMC10765786,"However, data from other multiplexed imaging technologies including t-CyCIF [6], CODEX [7], or MIBI [8], which produce pixel-level intensities and (optionally) segmentation masks, can be interactively visualized with cytoviewer as long as the input format is appropriate.","(217, 227, 'cytoviewer', 'cytoviewer')","Cytometry, Imaging, Oncology, Genotype and phenotype, Software engineering"
PMC10976583, 2 https://jubrain.fz-juelich.de/apps/cytoviewer2/cytoviewer-main.php ,"(38, 48, 'cytoviewer', 'cytoviewer')","Cytometry, Imaging, Oncology, Genotype and phenotype, Software engineering"
PMC10976583, 2 https://jubrain.fz-juelich.de/apps/cytoviewer2/cytoviewer-main.php ,"(50, 60, 'cytoviewer', 'cytoviewer')","Cytometry, Imaging, Oncology, Genotype and phenotype, Software engineering"
PMC11334595,"Egor Guguchkin, Artem Kasianov, Maksim Belenikin, Gaukhar Zobkova, Ekaterina Kosova, Vsevolod Makeev and Evgeny Karpulevich","(16, 21, 'ARTEM', 'artem')","Nucleic acid structure analysis, RNA, Functional, regulatory and non-coding RNA, Nucleic acid sites, features and motifs, Computational biology, Nucleic acids, DNA"
PMC11334595,"Guguchkin Egor, Kasianov Artem, Belenikin Maksim, Zobkova Gaukhar, Kosova Ekaterina, Makeev Vsevolod and Karpulevich Evgeny","(25, 30, 'ARTEM', 'artem')","Nucleic acid structure analysis, RNA, Functional, regulatory and non-coding RNA, Nucleic acid sites, features and motifs, Computational biology, Nucleic acids, DNA"
PMC11449206,"Acquisition, analysis, or interpretation of data:  Kai Yoshinaga, Carson Clark, Artem Tkachenko, Thomas Murphy","(80, 85, 'ARTEM', 'artem')","Nucleic acid structure analysis, RNA, Functional, regulatory and non-coding RNA, Nucleic acid sites, features and motifs, Computational biology, Nucleic acids, DNA"
PMC11449206,"Critical review of the manuscript for important intellectual content:  Kai Yoshinaga, Artem Tkachenko, Thomas Murphy","(86, 91, 'ARTEM', 'artem')","Nucleic acid structure analysis, RNA, Functional, regulatory and non-coding RNA, Nucleic acid sites, features and motifs, Computational biology, Nucleic acids, DNA"
PMC11202377,"In general these methods are characterised by a “repeat first” approach, in that they first look for dispersed repetitive sequences or structural motifs and then try to cluster them and extend them to recreate finally the complete sequence of the original TE.","(111, 116, 'REPET', 'repet')","Sequence composition, complexity and repeats, DNA, Nucleic acid structure analysis"
PMC11202377,"The small number of matches all along its sequence can make it very hard to find based only on repetitiveness, but the presence of full elements in the Maylandia zebra genome allowed us to obtain the full sequence.","(95, 100, 'REPET', 'repet')","Sequence composition, complexity and repeats, DNA, Nucleic acid structure analysis"
PMC11202377,"Another benefit is that it does not need a large number of repetitive elements to identify the putative sequences, relying instead on the presence of at least two polymorphic copies in the pangenome.","(59, 64, 'REPET', 'repet')","Sequence composition, complexity and repeats, DNA, Nucleic acid structure analysis"
PMC10620421,PASTEClassifier19 was used to categorize different types of repetitive sequences.,"(0, 15, 'PASTEClassifier', 'PASTEClassifier')","Sequence composition, complexity and repeats"
PMC10620421,"(1) BWA v0.7.10-r789: aln, default parameters; (2) LACHESIS: CLUSTER_MIN_RE_SITES = 547; CLUSTER_MAX_LINK_DENSITY = 2; CLUSTER_NONINFORMATIVE_RATIO = 2; ORDER_MIN_N_RES_IN_TRUN = 1094; ORDER_MIN_N_RES_IN_SHREDS = 1076; (3) BUSCO v3.0: --evalue 1e-03 (E-value cutoff for BLAST searches), -sp human; (4) LTR_FINDER: default parameters; (5) RepeatScout: default parameters; (6) PASTEClassifier: default parameters; (7) RepeatMasker: -nolow -no_is -norna -engine wublast; (8) Genscan: default parameters; (9) Augustus v2.4: default parameters; (10) GlimmerHMM v3.0.4: default parameters; (11) GeneID v1.4: default parameters; (12) SNAP: version 2006-07-28, default parameters; (13) GeMoMa v1.3.1: default parameters; (14) Hisat v2.0.4: --max-intronlen 20000, --min-intronlen 20; (15) Stringtie v1.2.3: default parameters; (16) TransDecoder v2.0: default parameters; (17) GeneMark-ST v5.1: default parameters; (18) PASA v2.0.2: -align_tools gmap, -maxIntronLen 20000; (19) EVM v1.1.1: default parameters; (20) BLAST V2.2.31: -evalue 1e-5; (21) tRNAscan-SE: default parameters.","(375, 390, 'PASTEClassifier', 'PASTEClassifier')","Sequence composition, complexity and repeats"
PMC9130202,"BUSCO: --evalue 1e-03, -sp Arabidopsis.LACHESIS:CLUSTER_MIN_RE_SITES = 30;CLUSTER_MAX_LINK_DENSITY = 2;CLUSTER_NONINFORMATIVE_RATIO = 2;ORDER_MIN_N_RES_IN_TRUN = 49;ORDER_MIN_N_RES_IN_SHREDS = 49.Software parameters of repeat annotation: default parameters for LTR_FINDER, RepeatScout, and PASTEClassifier.","(290, 305, 'PASTEClassifier', 'PASTEClassifier')","Sequence composition, complexity and repeats"
PMC9130202,"LTR_FINDER v1.0520 and RepeatScout v1.0521 were primarily used to build a de novo repeat sequences library of Sijihua genome, which was classified by using PASTEClassifier v1.022 and merged with Repbase v19.0623 database as the final repeat sequences database.","(156, 171, 'PASTEClassifier', 'PASTEClassifier')","Sequence composition, complexity and repeats"
PMC10890021,"Thereafter, PASTEClassifier (pseudo agent system for transposable elements classification) [28] was used to classify transposable elements and repetitive sequences to generate a database that was subsequently combined with the Repbase database [29] to create the final repeat sequence database utilized here.","(12, 27, 'PASTEClassifier', 'PASTEClassifier')","Sequence composition, complexity and repeats"
PMC11451199,"The SVR model (C = 1) to predict the symptom severity was first conducted on the data from ABIDE II (N = 76 ASD, datadiscovery) using a 5-fold cross-validation (CV) approach with grid search for the model tuning controlling the regularization parameter to be relatively small to simplify the model [37–39] and the significant differences in terms of FCT, DT or FCT-DT between ASD and TD were defined as the features, respectively.","(113, 126, 'DataDiscovery', 'DataDiscovery')","Plant biology, Ecology, Biological databases, Bioinformatics, Agricultural science"
PMC11451199,"We trained ML models on the datadiscovery using a Five-fold cross-validation, the generalization test is performed on datainfer by using the datatest as the test data.","(28, 41, 'DataDiscovery', 'DataDiscovery')","Plant biology, Ecology, Biological databases, Bioinformatics, Agricultural science"
PMC10167986,SyntenyViewer is a web resource to perform comparative genomics in plants;,"(0, 13, 'SyntenyViewer', 'urgi')","Mapping, Plant biology, Structural variation, Paleogenomics, Protein expression, Comparative genomics"
PMC10167986,"Following this methodology, SyntenyViewer delivers published comparative genomics data (listed in Table 1) obtained for the two major angiosperm families with the grasses within the monocots [ancestral grass karyotype (AGK) with 12 protochromosomes and 16 560 PGs (21, 22)] and the eudicots [ancestral eudicot karyotype (AEK) with 21 chromosomes and 10 286 PGs (23)].","(28, 41, 'SyntenyViewer', 'urgi')","Mapping, Plant biology, Structural variation, Paleogenomics, Protein expression, Comparative genomics"
PMC10167986,"SyntenyViewer allows deep investigation of evolutionary fates of ancestral genes/genomes, through precise identification of the changes involved (gains and losses of genes and associated gene ontologies) and their assignment to specific species or botanical families (Figure 3a).","(0, 13, 'SyntenyViewer', 'urgi')","Mapping, Plant biology, Structural variation, Paleogenomics, Protein expression, Comparative genomics"
