name	biotoolsID	fulltext	file_path
Stanford Microarray Database (SMD)	stanfordmicroarraydb	PMC2686537	fulltexts/PMC2686537.xml
Stanford Microarray Database (SMD)	stanfordmicroarraydb	PMC1781111	fulltexts/PMC1781111.xml
Stanford Microarray Database (SMD)	stanfordmicroarraydb	PMC539960	fulltexts/PMC539960.xml
SigReannot-mart	sigreannot-mart	PMC3263592	fulltexts/PMC3263592.xml
IEDB-3D	iedb-3d	PMC3013771	fulltexts/PMC3013771.xml
GOMiner WS	gominer_ws	PMC154579	fulltexts/PMC154579.xml
MyGene.Info	mygene.info	PMC4858870	fulltexts/PMC4858870.xml
Mrbws	mrbws	PMC3013640	fulltexts/PMC3013640.xml
wsPrediction	wsprediction	PMC2874469	fulltexts/PMC2874469.xml
wsGoBioSpace	wsgobiospace	PMC3355513	fulltexts/PMC3355513.xml
Lynx Multi-Gene Annotations	lynx_multi-gene_annotations	PMC3965040	fulltexts/PMC3965040.xml
MSV3d	msv3d	PMC3317913	fulltexts/PMC3317913.xml
G-language Genome Analysis Environment WS	g-language_ws	PMC3847652	fulltexts/PMC3847652.xml
G-language API	g-language_api	PMC2896103	fulltexts/PMC2896103.xml
KBWS	kbws	PMC3101651	fulltexts/PMC3101651.xml
PRIDB	pridb	PMC3013700	fulltexts/PMC3013700.xml
Yeast KID	yeast_kid	PMC3218865	fulltexts/PMC3218865.xml
BugaSbase	bugasbase	PMC3245117	fulltexts/PMC3245117.xml
Drug2Gene	drug2gene	PMC4234465	fulltexts/PMC4234465.xml
showalign WS (husar)	showalign_ws_husar	PMC3105497	fulltexts/PMC3105497.xml
NCBI Bookshelf	ncbi_bookshelf	PMC3531209	fulltexts/PMC3531209.xml
moduleorganizer	moduleorganizer	PMC2955051	fulltexts/PMC2955051.xml
Tuiuiu	tuiuiu	PMC2661881	fulltexts/PMC2661881.xml
Gene Expression Database (GXD)	gxd	PMC3013713	fulltexts/PMC3013713.xml
Xanthusbase	xanthusbase	PMC3245146	fulltexts/PMC3245146.xml
AutoClass IJM	autoclass_ijm	PMC2703914	fulltexts/PMC2703914.xml
WormGender	wormgender	PMC4589236	fulltexts/PMC4589236.xml
TriageTools	triagetools	PMC3627586	fulltexts/PMC3627586.xml
GIV	giv	PMC3819575	fulltexts/PMC3819575.xml
SCONE	scone	PMC2230682	fulltexts/PMC2230682.xml
IVA	iva	PMC4495290	fulltexts/PMC4495290.xml
MCGH	mcgh	PMC446184	fulltexts/PMC446184.xml
Off-Spotter	off-spotter	PMC4326336	fulltexts/PMC4326336.xml
ViSpA	vispa	PMC3194189	fulltexts/PMC3194189.xml
SeqEntropy	seqentropy	PMC3609794	fulltexts/PMC3609794.xml
MitoCounter	mitocounter	PMC3521385	fulltexts/PMC3521385.xml
SNPHunter	snphunter	PMC1274256	fulltexts/PMC1274256.xml
GAML	gaml	PMC4454275	fulltexts/PMC4454275.xml
MMBGX	mmbgx	PMC2800219	fulltexts/PMC2800219.xml
TrioCaller	triocaller	PMC4715317	fulltexts/PMC4715317.xml
GAMETES	gametes	PMC3605108	fulltexts/PMC3605108.xml
PDB-Explorer	pdb-explorer	PMC4619230	fulltexts/PMC4619230.xml
VisRD	visrd	PMC2684544	fulltexts/PMC2684544.xml
MUSI	musi-bind	PMC3315295	fulltexts/PMC3315295.xml
Pepper	pepper	PMC4816032	fulltexts/PMC4816032.xml
NetDecoder	netdecoder	PMC4889937	fulltexts/PMC4889937.xml
Xander	xander	PMC4526283	fulltexts/PMC4526283.xml
MIM	mim	PMC3267244	fulltexts/PMC3267244.xml
Genomorama	genomorama	PMC1906841	fulltexts/PMC1906841.xml
PDIviz	pdiviz	PMC4528634	fulltexts/PMC4528634.xml
SVseq	svseq	PMC3358659	fulltexts/PMC3358659.xml
TGS-TB	tgs-tb	PMC4643978	fulltexts/PMC4643978.xml
STSE	stse	PMC3114743	fulltexts/PMC3114743.xml
LRIscan	lriscan	PMC7189868	fulltexts/PMC7189868.xml
GDC	gdc	PMC4479802	fulltexts/PMC4479802.xml
PathRNet	pathrnet	PMC2999341	fulltexts/PMC2999341.xml
RNASeqPowerCalculator	rnaseqpowercalculator	PMC4201821	fulltexts/PMC4201821.xml
MDLoc	mdloc	PMC4765880	fulltexts/PMC4765880.xml
Hydra	hydra-protein	PMC4393510	fulltexts/PMC4393510.xml
Hydra	hydra_sv	PMC4393510	fulltexts/PMC4393510.xml
PcircRNA_finder	pcircrna_finder	PMC5181569	fulltexts/PMC5181569.xml
FungiFun 2.2.8 BETA	fungifun	PMC4308660	fulltexts/PMC4308660.xml
FounderTracker	foundertracker	PMC3342326	fulltexts/PMC3342326.xml
lwgv	lwgv	PMC2238324	fulltexts/PMC2238324.xml
MetaFIND	metafind	PMC2655093	fulltexts/PMC2655093.xml
RNAMotifScan	rnamotifscan	PMC2952876	fulltexts/PMC2952876.xml
MAFCO	mafco	PMC4376647	fulltexts/PMC4376647.xml
N-score	n-score	PMC2211532	fulltexts/PMC2211532.xml
MetaCRAM	metacram	PMC4759986	fulltexts/PMC4759986.xml
Gen3D	gen3d	PMC4619219	fulltexts/PMC4619219.xml
MULTIPRED2	multipred2	PMC3090484	fulltexts/PMC3090484.xml
Transcriptator	transcriptator	PMC4651556	fulltexts/PMC4651556.xml
SpaCEM3	spacem3	PMC3051335	fulltexts/PMC3051335.xml
RNF	rnf	PMC4681991	fulltexts/PMC4681991.xml
SeqMule	seqmule	PMC4585643	fulltexts/PMC4585643.xml
DAVID WS	david_ws	PMC3381967	fulltexts/PMC3381967.xml
BioMartSoapService	biomart_mart_service	PMC4489294	fulltexts/PMC4489294.xml
Assemble2	assemble2	PMC2916716	fulltexts/PMC2916716.xml
Conditional quantile normalization	conditional_quantile_normalization	PMC3297825	fulltexts/PMC3297825.xml
LocTree3	loctree3	PMC4086075	fulltexts/PMC4086075.xml
LocTree3	loctree3	PMC3436817	fulltexts/PMC3436817.xml
PredictProtein Open	predictprotein_open	PMC4086098	fulltexts/PMC4086098.xml
PredictProtein Open	predictprotein_open	PMC3732596	fulltexts/PMC3732596.xml
PROFacc	profacc	PMC4086098	fulltexts/PMC4086098.xml
SomeNA	somena	PMC4086098	fulltexts/PMC4086098.xml
Tav4SB	tav4sb	PMC3495710	fulltexts/PMC3495710.xml
WGBSSuite	wgbssuite	PMC4495289	fulltexts/PMC4495289.xml
RNAex	rnaex	PMC4987914	fulltexts/PMC4987914.xml
HPG pore	hpg_pore	PMC4769497	fulltexts/PMC4769497.xml
pfsearch	pfsearch	PMC3634184	fulltexts/PMC3634184.xml
SCMPSP	scmpsp	PMC4331707	fulltexts/PMC4331707.xml
GATE	gate	PMC3561876	fulltexts/PMC3561876.xml
GOModeler	gomodeler	PMC3026376	fulltexts/PMC3026376.xml
SNPTools	snptools	PMC3638139	fulltexts/PMC3638139.xml
RENCO	renco	PMC2373921	fulltexts/PMC2373921.xml
TreSpEx	trespex	PMC3972080	fulltexts/PMC3972080.xml
GISMO	gismo	PMC4871425	fulltexts/PMC4871425.xml
RvTests	rvtests	PMC4848408	fulltexts/PMC4848408.xml
HTML5 PivotViewer	html5_pivotviewer	PMC4155252	fulltexts/PMC4155252.xml
GIST	gist	PMC3302003	fulltexts/PMC3302003.xml
MetaPhyler	metaphyler	PMC3194235	fulltexts/PMC3194235.xml
REPdenovo	repdenovo	PMC4792456	fulltexts/PMC4792456.xml
SYSBIONS	sysbions	PMC4325544	fulltexts/PMC4325544.xml
Vacceed	vacceed	PMC4207429	fulltexts/PMC4207429.xml
Splicing Express	splicing_express	PMC4655094	fulltexts/PMC4655094.xml
GFAsparse	gfasparse	PMC4147909	fulltexts/PMC4147909.xml
PanFP	panfp	PMC4584126	fulltexts/PMC4584126.xml
TBI	tbi	PMC4370743	fulltexts/PMC4370743.xml
SuiteMSA	suitemsa	PMC3133551	fulltexts/PMC3133551.xml
GGEA	ggea	PMC3117393	fulltexts/PMC3117393.xml
REDEMPTION	redemption	PMC4595898	fulltexts/PMC4595898.xml
SELECTpro	selectpro	PMC2667183	fulltexts/PMC2667183.xml
MemBrain	membrain_pipeline	PMC2396505	fulltexts/PMC2396505.xml
MemBrain	membrain	PMC2396505	fulltexts/PMC2396505.xml
stabs	stabs	PMC4464883	fulltexts/PMC4464883.xml
Telescoper	telescoper	PMC3436826	fulltexts/PMC3436826.xml
T346Hunter	t346hunter	PMC4395097	fulltexts/PMC4395097.xml
MAF	maf	PMC1592093	fulltexts/PMC1592093.xml
UPIC	upic	PMC2720665	fulltexts/PMC2720665.xml
RNA-Skim	rna-skim	PMC4058932	fulltexts/PMC4058932.xml
OEFinder	oefinder	PMC4848403	fulltexts/PMC4848403.xml
LIGAP	ligap	PMC3526425	fulltexts/PMC3526425.xml
OPTPDT	optpdt	PMC4433014	fulltexts/PMC4433014.xml
PALMsiever	palmsiever	PMC4341069	fulltexts/PMC4341069.xml
VGA	vga	PMC4058922	fulltexts/PMC4058922.xml
FoCuS-point	focus-point	PMC5939892	fulltexts/PMC5939892.xml
MatureBayes	maturebayes	PMC2917354	fulltexts/PMC2917354.xml
Periscope	periscope	PMC4773868	fulltexts/PMC4773868.xml
EXTRACT	extract	PMC4761108	fulltexts/PMC4761108.xml
saps	saps	PMC3554539	fulltexts/PMC3554539.xml
GEC	gec	PMC3325408	fulltexts/PMC3325408.xml
Netsplitter	netsplitter	PMC3045323	fulltexts/PMC3045323.xml
SnpTracker	snptracker	PMC4704719	fulltexts/PMC4704719.xml
Paxtools	paxtools	PMC4824129	fulltexts/PMC4824129.xml
PCaAnalyser	pcaanalyser	PMC3835929	fulltexts/PMC3835929.xml
Mocapy++	mocapy	PMC2848649	fulltexts/PMC2848649.xml
SVD-Phy	svd-phy	PMC4896368	fulltexts/PMC4896368.xml
Genes2WordCloud	genes2wordcloud	PMC3213042	fulltexts/PMC3213042.xml
RLooM	rloom	PMC2887047	fulltexts/PMC2887047.xml
SBML2LATEX	sbml2latex	PMC2682517	fulltexts/PMC2682517.xml
FlowerPower	flowerpower	PMC1796606	fulltexts/PMC1796606.xml
metaMix	metamix	PMC4565032	fulltexts/PMC4565032.xml
SNPflow	snpflow	PMC3602247	fulltexts/PMC3602247.xml
Scalpel	scalpel	PMC4180789	fulltexts/PMC4180789.xml
SNPaDomain	snpadomain	PMC1538855	fulltexts/PMC1538855.xml
ArrayTrack	arraytrack	PMC1241745	fulltexts/PMC1241745.xml
Gene Set Builder	gene_set_builder	PMC1351202	fulltexts/PMC1351202.xml
ACELA	acela	PMC2586757	fulltexts/PMC2586757.xml
CisRegTest	cisregtest	PMC2800119	fulltexts/PMC2800119.xml
COMA	coma	PMC2837030	fulltexts/PMC2837030.xml
FACTA plus	facta_plus	PMC3117364	fulltexts/PMC3117364.xml
FACTA plus	facta_plus	PMC2572701	fulltexts/PMC2572701.xml
Modular Subnetwork Biomarker Identification	modsubnetbiomident	PMC2872873	fulltexts/PMC2872873.xml
NEMine	nemine	PMC2586754	fulltexts/PMC2586754.xml
NLStradamus	nlstradamus	PMC2711084	fulltexts/PMC2711084.xml
Resourcerer	resourcerer	PMC138985	fulltexts/PMC138985.xml
TIKAL	tikal	PMC535927	fulltexts/PMC535927.xml
WKL	wkl	PMC1929155	fulltexts/PMC1929155.xml
RNAcop	rnacop	PMC4787817	fulltexts/PMC4787817.xml
NLR-parser	nlr-parser	PMC4426836	fulltexts/PMC4426836.xml
SeqTrimMap	seqtrimmap	PMC3268249	fulltexts/PMC3268249.xml
MAnorm	manorm	PMC3439967	fulltexts/PMC3439967.xml
NLDMseq	nldmseq	PMC4609108	fulltexts/PMC4609108.xml
NPLB	nplb	PMC4795619	fulltexts/PMC4795619.xml
PCAdapt	pcadapt	PMC4137708	fulltexts/PMC4137708.xml
SUP	sup	PMC1524809	fulltexts/PMC1524809.xml
MIRACLE	miracle	PMC4147925	fulltexts/PMC4147925.xml
TagGD	taggd	PMC3587622	fulltexts/PMC3587622.xml
MToolBox	mtoolbox	PMC4201154	fulltexts/PMC4201154.xml
SeqHound	seqhound	PMC138791	fulltexts/PMC138791.xml
RNArobo	rnarobo	PMC4870747	fulltexts/PMC4870747.xml
MaSC	masc	PMC3570216	fulltexts/PMC3570216.xml
intcomp	intcomp	PMC3548603	fulltexts/PMC3548603.xml
DrugBank	drugbank	PMC1347430	fulltexts/PMC1347430.xml
DAMPD	dampd	PMC3244992	fulltexts/PMC3244992.xml
CAPS-DB	caps-db	PMC3245141	fulltexts/PMC3245141.xml
DBETH	dbeth	PMC3244994	fulltexts/PMC3244994.xml
CADRE Genomes Browser	cadre_genomes_browser	PMC3245145	fulltexts/PMC3245145.xml
MethylomeDB	methylomedb	PMC3245019	fulltexts/PMC3245019.xml
SpliceDisease DB	splicedisease_db	PMC3245055	fulltexts/PMC3245055.xml
Pocketome	pocketome	PMC3245087	fulltexts/PMC3245087.xml
PlantMetabolomics	plantmetabolomics	PMC3245150	fulltexts/PMC3245150.xml
GeneWeaver	geneweaver	PMC3245070	fulltexts/PMC3245070.xml
OriDB	oridb	PMC3245157	fulltexts/PMC3245157.xml
inveRsion	inversion	PMC3296650	fulltexts/PMC3296650.xml
iPAC	ipac	PMC3691676	fulltexts/PMC3691676.xml
iterativeBMA	iterativebma	PMC2530872	fulltexts/PMC2530872.xml
iterativeBMAsurv	iterativebmasurv	PMC2657791	fulltexts/PMC2657791.xml
MoDPepInt	modpepint	PMC4155253	fulltexts/PMC4155253.xml
RVboost	rvboost	PMC4296157	fulltexts/PMC4296157.xml
PAT	pat_database	PMC4818438	fulltexts/PMC4818438.xml
PAT	pat	PMC4818438	fulltexts/PMC4818438.xml
Patristic	patristic	PMC1352388	fulltexts/PMC1352388.xml
rMAPS	rmaps	PMC4987942	fulltexts/PMC4987942.xml
taxator-tk	taxator-tk	PMC4380030	fulltexts/PMC4380030.xml
miRTrail	mirtrail	PMC3352041	fulltexts/PMC3352041.xml
CNORfuzzy	cnorfuzzy	PMC3605281	fulltexts/PMC3605281.xml
GenomeView	genomeview	PMC3258165	fulltexts/PMC3258165.xml
LeMoNe	lemone	PMC2935430	fulltexts/PMC2935430.xml
PLAZA dicots	plaza_dicots	PMC4384038	fulltexts/PMC4384038.xml
PLAZA monocots	plaza_monocots	PMC4384038	fulltexts/PMC4384038.xml
MOLGENIS compute	molgenis_compute	PMC4541731	fulltexts/PMC4541731.xml
IMPC	impc	PMC3964955	fulltexts/PMC3964955.xml
BBMRI-Portal	bbmri-portal	PMC5180080	fulltexts/PMC5180080.xml
WebMicroscope	webmicroscope	PMC3073206	fulltexts/PMC3073206.xml
MITSU	mitsu	PMC4058950	fulltexts/PMC4058950.xml
PLATO Plugin for Autocomplete on Ontologies	plato_plugin_for_autocomplete_on_ontologies	PMC4702932	fulltexts/PMC4702932.xml
RIDDLE	riddle	PMC4056375	fulltexts/PMC4056375.xml
GRIT	grit	PMC4037530	fulltexts/PMC4037530.xml
BBMRI-NL catalog	bbmri-nl_catalog	PMC3040526	fulltexts/PMC3040526.xml
OCG	ocg	PMC3244771	fulltexts/PMC3244771.xml
misSEQuel	missequel	PMC4542784	fulltexts/PMC4542784.xml
MetalPDB	metalpdb	PMC3531106	fulltexts/PMC3531106.xml
SPARQLGraph	sparqlgraph	PMC4148538	fulltexts/PMC4148538.xml
MicrobeGPS	microbegps	PMC4314203	fulltexts/PMC4314203.xml
GenomeD3Plot	genomed3plot	PMC4595901	fulltexts/PMC4595901.xml
mbs	mbs	PMC2693440	fulltexts/PMC2693440.xml
Sequence Maneuverer	sequence_maneuverer	PMC3532014	fulltexts/PMC3532014.xml
UTRSite	utrsite	PMC2808995	fulltexts/PMC2808995.xml
SpliceAid-F	spliceaid-f	PMC3531144	fulltexts/PMC3531144.xml
EasyCluster	easycluster	PMC2697633	fulltexts/PMC2697633.xml
ARP wARP	arp_warp	PMC3606041	fulltexts/PMC3606041.xml
XDS	xds	PMC2815665	fulltexts/PMC2815665.xml
ACPYPE	acpype_md	PMC3461484	fulltexts/PMC3461484.xml
ACPYPE	acpype	PMC3461484	fulltexts/PMC3461484.xml
ConQuass	conquass	PMC2865859	fulltexts/PMC2865859.xml
MrBUMP	mrbump	PMC2394800	fulltexts/PMC2394800.xml
BALBES	balbes	PMC2394813	fulltexts/PMC2394813.xml
BiCluE	biclue	PMC5769343	fulltexts/PMC5769343.xml
MirMark	mirmark	PMC4243195	fulltexts/PMC4243195.xml
biojs-vis-pdbviewer	biojs-vis-pdbviewer	PMC4495654	fulltexts/PMC4495654.xml
biojs-vis-interactions-d3	biojs-vis-interactions-d3	PMC4495654	fulltexts/PMC4495654.xml
biojs-vis-inchlib	biojs-vis-inchlib	PMC4495654	fulltexts/PMC4495654.xml
biojs-vis-heatmap-d3	biojs-vis-heatmap-d3	PMC4495654	fulltexts/PMC4495654.xml
pcaReduce	pcareduce	PMC4802652	fulltexts/PMC4802652.xml
SimPhy	simphy	PMC4748750	fulltexts/PMC4748750.xml
biojs-vis-feature	biojs-vis-feature	PMC4495654	fulltexts/PMC4495654.xml
biojs-vis-gprofiler	biojs-vis-gprofiler	PMC4495654	fulltexts/PMC4495654.xml
biojs-stat-seqs	biojs-stat-seqs	PMC4495654	fulltexts/PMC4495654.xml
biojs-io-gff	biojs-io-gff	PMC4495654	fulltexts/PMC4495654.xml
biojs-io-graduates	biojs-io-graduates	PMC4495654	fulltexts/PMC4495654.xml
MACSIMS	macsims	PMC1539025	fulltexts/PMC1539025.xml
leBIBIpqp	lebibipqp	PMC4531848	fulltexts/PMC4531848.xml
MPAgenomics	mpagenomics	PMC4269855	fulltexts/PMC4269855.xml
SAAMBE	saambe	PMC4849003	fulltexts/PMC4849003.xml
FunSys	funsys	PMC3398771	fulltexts/PMC3398771.xml
MetAssimulo	metassimulo	PMC3224597	fulltexts/PMC3224597.xml
TAG	tag	PMC4896364	fulltexts/PMC4896364.xml
Moose	moose	PMC2614320	fulltexts/PMC2614320.xml
Mousebook	mousebook	PMC2808969	fulltexts/PMC2808969.xml
Plant MicroRNA Database (PMRD)	pmrd	PMC2808885	fulltexts/PMC2808885.xml
EuroPhenome	europhenome	PMC2808931	fulltexts/PMC2808931.xml
MEROPS	merops	PMC2808883	fulltexts/PMC2808883.xml
MEROPS	merops	PMC3245014	fulltexts/PMC3245014.xml
Patrocles	patrocles	PMC2808989	fulltexts/PMC2808989.xml
Negatome	negatome	PMC2808923	fulltexts/PMC2808923.xml
HoloVir	holovir	PMC4899465	fulltexts/PMC4899465.xml
PSSRdb	pssrdb	PMC3013739	fulltexts/PMC3013739.xml
BISC	bisc	PMC3013763	fulltexts/PMC3013763.xml
CiF	cif	PMC3013728	fulltexts/PMC3013728.xml
PCRPi-DB	pcrpi-db	PMC3013674	fulltexts/PMC3013674.xml
IUPHAR-DB	iuphar-db	PMC3013670	fulltexts/PMC3013670.xml
PCDB	pcdb	PMC3013735	fulltexts/PMC3013735.xml
GeneSigDB	genesigdb	PMC2808880	fulltexts/PMC2808880.xml
GeneSigDB	genesigdb	PMC3245038	fulltexts/PMC3245038.xml
HIT	hit	PMC3013727	fulltexts/PMC3013727.xml
TMPad	tmpad	PMC3013749	fulltexts/PMC3013749.xml
MAFsnp	mafsnp	PMC4550471	fulltexts/PMC4550471.xml
PhEVER	phever	PMC3013642	fulltexts/PMC3013642.xml
Laminin database	laminin_database	PMC3013663	fulltexts/PMC3013663.xml
WeederH	weederh	PMC1803799	fulltexts/PMC1803799.xml
MetaPSICOV	metapsicov	PMC4382908	fulltexts/PMC4382908.xml
Angeldust	angeldust	PMC3855653	fulltexts/PMC3855653.xml
GeneNetVal	genenetval	PMC4175387	fulltexts/PMC4175387.xml
Exalign	exalign	PMC2377436	fulltexts/PMC2377436.xml
Cscan	cscan	PMC3394253	fulltexts/PMC3394253.xml
ModMap	modmap	PMC3985673	fulltexts/PMC3985673.xml
MMsINC	mmsinc	PMC2686567	fulltexts/PMC2686567.xml
pepMMsMIMIC	pepmmsmimic	PMC3125738	fulltexts/PMC3125738.xml
FunPat	funpat	PMC4460925	fulltexts/PMC4460925.xml
Maxcounts	maxcounts	PMC4016203	fulltexts/PMC4016203.xml
GeneNet Toolbox	genenet_toolbox	PMC4308667	fulltexts/PMC4308667.xml
ReNE	rene	PMC4277354	fulltexts/PMC4277354.xml
Gene Expression Barcode	gene_expression_barcode	PMC3013751	fulltexts/PMC3013751.xml
RNA helicase database	rna_helicase_database	PMC3013637	fulltexts/PMC3013637.xml
Mammalian Promoter Database (MPromDb)	mpromdb	PMC3013732	fulltexts/PMC3013732.xml
CLIPZ	clipz	PMC3013791	fulltexts/PMC3013791.xml
LSD	lsdate	PMC3013730	fulltexts/PMC3013730.xml
LSD	lsd	PMC3013730	fulltexts/PMC3013730.xml
BioQC	bioqc	PMC5379536	fulltexts/PMC5379536.xml
biosigner	biosigner	PMC4914951	fulltexts/PMC4914951.xml
CAFE	cafe_sequence_analysis	PMC4016701	fulltexts/PMC4016701.xml
CAFE	cafe	PMC4016701	fulltexts/PMC4016701.xml
caOmicsV	caomicsv	PMC4804509	fulltexts/PMC4804509.xml
CCPROMISE	ccpromise	PMC5073973	fulltexts/PMC5073973.xml
cellity	cellity	PMC4758103	fulltexts/PMC4758103.xml
iASeq	iaseq	PMC3576346	fulltexts/PMC3576346.xml
QueryOr	queryor	PMC5410040	fulltexts/PMC5410040.xml
SATRAP	satrap	PMC4569514	fulltexts/PMC4569514.xml
SimExpr2SampleData	simexpr2sampledata	PMC3293892	fulltexts/PMC3293892.xml
CSpritz	cspritz	PMC3125791	fulltexts/PMC3125791.xml
NeEMO	neemo	PMC4083412	fulltexts/PMC4083412.xml
Repetita	repetita	PMC2687986	fulltexts/PMC2687986.xml
PANADA	panada	PMC3827049	fulltexts/PMC3827049.xml
A-MADMAN	a-madman	PMC2711946	fulltexts/PMC2711946.xml
BEAR Brand nEw Alphabet for RNA	bear	PMC4041456	fulltexts/PMC4041456.xml
Nucleos	nucleos	PMC3507729	fulltexts/PMC3507729.xml
PhosTryp	phostryp	PMC3285042	fulltexts/PMC3285042.xml
Phosfinder	phosfinder	PMC3125782	fulltexts/PMC3125782.xml
Superpose3D	superpose3d	PMC2916828	fulltexts/PMC2916828.xml
cghMCR	cghmcr	PMC4547619	fulltexts/PMC4547619.xml
CGHnormaliter	cghnormaliter	PMC2748095	fulltexts/PMC2748095.xml
ChIPXpress	chipxpress	PMC3684512	fulltexts/PMC3684512.xml
chroGPS	chrogps	PMC3936722	fulltexts/PMC3936722.xml
cisPath	cispath	PMC4331675	fulltexts/PMC4331675.xml
PolyQ	polyq-db	PMC3013692	fulltexts/PMC3013692.xml
PolyQ	polyq	PMC3013692	fulltexts/PMC3013692.xml
SAHG	sahg	PMC3013665	fulltexts/PMC3013665.xml
P2CS	p2cs	PMC3013651	fulltexts/PMC3013651.xml
CADgene	cadgene	PMC3013698	fulltexts/PMC3013698.xml
EDULISS	eduliss	PMC3013767	fulltexts/PMC3013767.xml
ODB	odb	PMC3013687	fulltexts/PMC3013687.xml
CDDB	cddb	PMC3013685	fulltexts/PMC3013685.xml
YPA	ypa	PMC3013683	fulltexts/PMC3013683.xml
VnD	vnd	PMC3013797	fulltexts/PMC3013797.xml
starBase	starbase	PMC3013664	fulltexts/PMC3013664.xml
BriX	brix	PMC3013806	fulltexts/PMC3013806.xml
IGDD	igdd	PMC3013653	fulltexts/PMC3013653.xml
BSDB	bsdb	PMC3013760	fulltexts/PMC3013760.xml
WebGeSTer DB	webgester_db	PMC3013805	fulltexts/PMC3013805.xml
NGSmethDB	ngsmethdb	PMC3013793	fulltexts/PMC3013793.xml
SCLD	scld	PMC3013792	fulltexts/PMC3013792.xml
CaSNP	casnp	PMC3013814	fulltexts/PMC3013814.xml
TOPSAN	topsan	PMC3013775	fulltexts/PMC3013775.xml
WEP	wep	PMC3633005	fulltexts/PMC3633005.xml
DIGIT	digit	PMC3245095	fulltexts/PMC3245095.xml
TiPs	tips	PMC3702258	fulltexts/PMC3702258.xml
FIDEA	fidea	PMC3692084	fulltexts/PMC3692084.xml
Phospho3d	phospho3d	PMC3013787	fulltexts/PMC3013787.xml
PICMI	picmi	PMC2971578	fulltexts/PMC2971578.xml
Maistas	maistas	PMC3106191	fulltexts/PMC3106191.xml
Tabhu	tabhu	PMC3753563	fulltexts/PMC3753563.xml
GPCR SARfari Small Molecule Search	gpcr_sarfari_small_molecule_search	PMC3245175	fulltexts/PMC3245175.xml
Kinase SARfari Small Molecule Search	kinase_sarfari_small_molecule_search	PMC4702932	fulltexts/PMC4702932.xml
Malaria Data Small Molecule Search	malaria_data_small_molecule_search	PMC4702932	fulltexts/PMC4702932.xml
BiNChE	binche	PMC4349482	fulltexts/PMC4349482.xml
Enzyme Portal - Protein sequence search	enzymeportal_protein_sequence_search	PMC3623738	fulltexts/PMC3623738.xml
Rfam search	rfam_search	PMC4383904	fulltexts/PMC4383904.xml
SurvCurve	survcurve	PMC4653391	fulltexts/PMC4653391.xml
Mobster	mobster	PMC4228151	fulltexts/PMC4228151.xml
MySSP	myssp	PMC2658873	fulltexts/PMC2658873.xml
1000Genomes Variation Pattern Finder	1000genomes_variation_pattern_finder	PMC2894800	fulltexts/PMC2894800.xml
Europe PMC ORCID Tool	europe_pmc_orcid_tool	PMC4383902	fulltexts/PMC4383902.xml
Europe PMC plus Grant Linking	europe_pmc_plus_grant_linking	PMC4383902	fulltexts/PMC4383902.xml
SCI-PHY	sci-phy	PMC1950344	fulltexts/PMC1950344.xml
TERA	tera	PMC4380024	fulltexts/PMC4380024.xml
LymAnalyzer	lymanalyzer	PMC4770197	fulltexts/PMC4770197.xml
sdef	sdef	PMC3239329	fulltexts/PMC3239329.xml
PathwayMatrix	pathwaymatrix	PMC4547148	fulltexts/PMC4547148.xml
MetaGUN	metagun	PMC3622649	fulltexts/PMC3622649.xml
PC-select	pc-select	PMC4096359	fulltexts/PMC4096359.xml
ViVan	vivan	PMC4481840	fulltexts/PMC4481840.xml
RPASuite	rpasuite	PMC4499813	fulltexts/PMC4499813.xml
HPG Aligner	hpg_aligner	PMC4816028	fulltexts/PMC4816028.xml
Assembly converter	assembly_converter	PMC4702834	fulltexts/PMC4702834.xml
Bubastis	bubastis	PMC2853691	fulltexts/PMC2853691.xml
PDBeMotif	pdbemotif	PMC2491636	fulltexts/PMC2491636.xml
ProFunc	profunc	PMC1160175	fulltexts/PMC1160175.xml
PoreWalker	porewalker	PMC2704872	fulltexts/PMC2704872.xml
LigSearch	ligsearch	PMC3852652	fulltexts/PMC3852652.xml
webPRANK	webprank	PMC3009689	fulltexts/PMC3009689.xml
IMGT HLA Sequence Alignment	imgt_hla-sequence_alignment	PMC4383959	fulltexts/PMC4383959.xml
TreeFam	treefam	PMC1347480	fulltexts/PMC1347480.xml
UProC	uproc	PMC4410661	fulltexts/PMC4410661.xml
MICA-aligner	mica-aligner	PMC4423751	fulltexts/PMC4423751.xml
Genome-wide Evaluation	genome-wide_evaluation	PMC2948655	fulltexts/PMC2948655.xml
Rsite	rsite	PMC4361870	fulltexts/PMC4361870.xml
reLATE	relate	PMC4702932	fulltexts/PMC4702932.xml
Methpat	methpat	PMC4765133	fulltexts/PMC4765133.xml
GIDetector	gidetector	PMC2975412	fulltexts/PMC2975412.xml
locsmoc	locsmoc	PMC3499510	fulltexts/PMC3499510.xml
SBEToolbox	sbetoolbox	PMC3767578	fulltexts/PMC3767578.xml
RNApathfinder	rnapathfinder	PMC2836545	fulltexts/PMC2836545.xml
MMR	mmr	PMC4795617	fulltexts/PMC4795617.xml
Probe and Primer Search	probe_and_primer_search	PMC4383959	fulltexts/PMC4383959.xml
RED	red	PMC4773184	fulltexts/PMC4773184.xml
PomBase VEP	pombase_vep	PMC4893825	fulltexts/PMC4893825.xml
R Cloud Workbench	r_cloud_workbench	PMC4702932	fulltexts/PMC4702932.xml
